Program Name,Cost
program_a3-c2-07,539431230.0
program_a9-c20-05,395802800.0
program_a11-c11-04,448019170.0
program_a19-c27-03,459752300.0
program_a6-c15-08,416929150.0
program_a10-c9-09,600829300.0
program_a6-c9-01,792897600.0
program_a20-c32-07,366934980.0
program_a18-c5-05,701169200.0
program_a11-c6-07,426719800.0
program_a11-c8-02,509333630.0
program_a7-c32-08,418109120.0
program_a17-c32-07,427545180.0
program_a1-c30-06,398980830.0
program_a19-c3-07,526960100.0
program_a6-c7-04,652965400.0
program_a11-c30-09,441381300.0
program_a21-c6-09,415980900.0
program_a24-c31-03,477985470.0
program_a23-c32-09,446062400.0
program_a16-c2-07,741617150.0
program_a9-c6-04,490813540.0
program_a20-c9-07,660644200.0
program_a20-c7-02,777553800.0
program_a12-c30-07,381671420.0
program_a9-c8-01,581275900.0
program_a2-c30-08,366161200.0
program_a13-c31-03,422843040.0
program_a14-c32-09,362356500.0
program_a17-c4-05,483248130.0
program_a4-c32-06,368152030.0
program_a8-c31-04,457549980.0
program_a1-c3-04,601432200.0
program_a13-c19-02,577577100.0
program_a20-c22-02,688175600.0
program_a24-c4-03,691937200.0
program_a24-c17-07,615039360.0
program_a4-c8-02,734770940.0
program_a10-c28-04,446061630.0
program_a8-c19-05,582219400.0
program_a23-c13-04,451782430.0
program_a21-c23-06,395843940.0
program_a12-c18-06,516748670.0
program_a22-c15-09,414225630.0
program_a13-c7-04,519282180.0
program_a9-c18-01,595923460.0
program_a2-c18-09,498002100.0
program_a5-c15-06,396009020.0
program_a19-c11-02,558813900.0
program_a11-c27-05,421227870.0
program_a9-c16-04,398812130.0
program_a1-c20-03,475673100.0
program_a13-c9-01,663220350.0
program_a6-c23-09,369911870.0
program_a2-c11-05,609201400.0
program_a12-c16-03,532705300.0
program_a16-c23-06,436535170.0
program_a5-c9-09,479394370.0
program_a15-c15-09,389419170.0
program_a18-c10-06,533166370.0
program_a10-c26-01,733136300.0
program_a4-c6-07,603715200.0
program_a14-c13-04,650711230.0
program_a4-c14-02,685181500.0
program_a3-c17-08,526858980.0
program_a24-c19-02,675076900.0
program_a7-c25-04,506343870.0
program_a17-c22-02,487962940.0
program_a3-c10-01,609997440.0
program_a13-c17-07,553157900.0
program_a8-c10-09,497829700.0
program_a10-c21-08,455407140.0
program_a21-c3-05,541156300.0
program_a17-c8-05,430136420.0
program_a9-c3-08,492874020.0
program_a22-c31-08,379079170.0
program_a9-c4-01,608723840.0
program_a9-c32-05,411584350.0
program_a5-c31-07,425217100.0
program_a20-c5-07,702028160.0
program_a12-c32-02,527493800.0
program_a15-c31-08,421312030.0
program_a4-c30-03,510927230.0
program_a8-c2-03,821845300.0
program_a1-c1-01,706688200.0
program_a1-c6-08,440463070.0
program_a4-c18-02,739646460.0
program_a23-c11-01,571973060.0
program_a20-c20-07,445273200.0
program_a24-c6-06,585757630.0
program_a7-c29-04,435587260.0
program_a24-c15-02,629632960.0
program_a23-c16-08,403005150.0
program_a13-c5-01,671858600.0
program_a22-c10-05,574130700.0
program_a5-c19-06,410881440.0
program_a21-c21-03,491903740.0
program_a15-c19-09,388498270.0
program_a5-c5-09,468317730.0
program_a13-c2-08,548890000.0
program_a12-c14-06,449921150.0
program_a16-c21-03,654956000.0
program_a6-c26-05,457718800.0
program_a11-c22-09,407506720.0
program_a9-c13-08,407527580.0
program_a22-c19-09,428414560.0
program_a5-c17-03,564981800.0
program_a15-c10-05,443619900.0
program_a1-c22-06,383723260.0
program_a9-c14-01,566116800.0
program_a19-c13-07,415897180.0
program_a2-c14-09,435315680.0
program_a24-c8-03,628039000.0
program_a17-c20-07,385186340.0
program_a7-c27-01,583486100.0
program_a13-c15-02,525248860.0
program_a3-c12-04,421575600.0
program_a14-c16-08,425797280.0
program_a8-c15-05,523149700.0
program_a12-c3-03,741767230.0
program_a10-c24-04,472081700.0
program_a18-c12-03,594436800.0
program_a4-c4-02,788195200.0
program_a4-c16-07,421223260.0
program_a14-c11-01,835991300.0
program_a7-c20-08,375514200.0
program_a16-c19-07,494423140.0
program_a23-c2-06,525036260.0
program_a21-c17-02,591498430.0
program_a22-c26-04,510375780.0
program_a15-c28-01,551386430.0
program_a15-c9-06,520943740.0
program_a6-c19-08,443213060.0
program_a20-c16-06,457401900.0
program_a24-c23-03,550981900.0
program_a17-c18-03,498430820.0
program_a23-c20-09,394351300.0
program_a14-c6-08,611354000.0
program_a14-c1-01,902298050.0
program_a14-c29-05,492572160.0
program_a18-c24-02,605527230.0
program_a10-c12-05,510425020.0
program_a8-c23-04,541789760.0
program_a23-c29-05,430437920.0
program_a2-c8-05,631875200.0
program_a4-c20-06,464384900.0
program_a7-c16-09,385078270.0
program_a17-c16-06,392074200.0
program_a3-c24-05,383343900.0
program_a22-c4-04,689713400.0
program_a13-c23-03,461528420.0
program_a20-c18-03,692054800.0
program_a14-c20-09,404052130.0
program_a15-c7-03,528863260.0
program_a15-c26-04,429512200.0
program_a5-c21-02,527558850.0
program_a22-c28-01,706546240.0
program_a19-c25-06,480951780.0
program_a11-c13-01,568593150.0
program_a1-c14-07,381960930.0
program_a2-c22-08,397694620.0
program_a21-c19-07,402814300.0
program_a2-c25-01,820341950.0
program_a12-c22-07,390120350.0
program_a6-c10-04,605278300.0
program_a16-c17-02,783499700.0
program_a9-c25-09,461122200.0
program_a11-c14-08,400776960.0
program_a21-c31-06,419472350.0
program_a11-c4-02,551396200.0
program_a7-c3-03,606581800.0
program_a20-c30-02,615456600.0
program_a17-c30-02,451242100.0
program_a18-c9-05,661121540.0
program_a16-c31-06,383491000.0
program_a6-c2-08,693847200.0
program_a10-c5-09,633285000.0
program_a1-c32-03,399532500.0
program_a6-c5-01,808759740.0
program_a6-c31-09,379667000.0
program_a10-c5-08,649532700.0
program_a6-c2-09,679188030.0
program_a16-c31-07,375613150.0
program_a6-c31-08,378083900.0
program_a10-c2-01,822850300.0
program_a1-c32-02,445154340.0
program_a17-c30-03,417224130.0
program_baseline,706688200.0
program_a18-c9-04,686688700.0
program_a7-c3-02,630765100.0
program_a18-c7-01,783381500.0
program_a11-c4-03,520964930.0
program_a20-c30-03,524586200.0
program_a21-c31-07,424729600.0
program_a2-c22-09,378898700.0
program_a9-c22-01,566339200.0
program_a1-c14-06,388518660.0
program_a19-c25-07,473608160.0
program_a5-c21-03,485407260.0
program_a15-c26-05,414758660.0
program_a15-c7-02,567814900.0
program_a11-c14-09,402374340.0
program_a9-c25-08,463679740.0
program_a16-c17-03,750199100.0
program_a6-c10-05,565998200.0
program_a12-c22-06,413242900.0
program_a21-c19-06,414633000.0
program_a7-c16-08,383701060.0
program_a4-c20-07,430668960.0
program_a14-c27-01,791628900.0
program_a2-c8-04,669470600.0
program_a23-c29-04,433988260.0
program_a8-c23-05,491830750.0
program_a18-c24-03,524321950.0
program_a10-c12-04,551225700.0
program_a14-c20-08,427433500.0
program_a20-c18-02,749276100.0
program_a13-c23-02,523428000.0
program_a22-c4-05,661018560.0
program_a3-c24-04,390182700.0
program_a17-c16-07,393571040.0
program_a7-c11-01,616570200.0
program_a14-c6-09,594094200.0
program_a23-c20-08,392360480.0
program_a17-c18-02,539290940.0
program_a24-c23-02,621422800.0
program_a20-c16-07,435284830.0
program_a23-c27-01,543260350.0
program_a2-c6-01,859570240.0
program_a14-c29-04,538266300.0
program_a21-c17-03,570725400.0
program_a23-c2-07,512300930.0
program_a16-c19-06,529187520.0
program_a6-c19-09,418443260.0
program_a15-c9-07,509075870.0
program_a22-c26-05,467481200.0
program_a14-c16-09,412594980.0
program_a3-c12-05,400218340.0
program_a13-c15-03,466735070.0
program_a24-c8-02,677078500.0
program_a17-c20-06,387195840.0
program_a7-c20-09,375564500.0
program_a4-c16-06,443089860.0
program_a4-c4-03,751206500.0
program_a10-c24-05,424639600.0
program_a12-c3-02,764830140.0
program_a18-c12-02,662390340.0
program_a8-c15-04,564071500.0
program_a22-c19-08,453683200.0
program_a9-c13-09,404051870.0
program_a11-c22-08,404387460.0
program_a6-c26-04,500989120.0
program_a16-c21-02,719512900.0
program_a2-c13-01,834544300.0
program_a12-c14-07,426855330.0
program_a2-c14-08,452733120.0
program_a11-c25-01,568023200.0
program_a19-c13-06,429068580.0
program_a1-c22-07,379761660.0
program_a15-c10-04,472456670.0
program_a5-c17-02,585791550.0
program_a5-c19-07,400383900.0
program_a5-c2-01,626579260.0
program_a22-c10-04,613134300.0
program_a13-c2-09,536110750.0
program_a5-c5-08,479001180.0
program_a15-c19-08,392823500.0
program_a21-c21-02,534100580.0
program_a6-c28-01,700153500.0
program_a4-c18-03,681204540.0
program_a23-c16-09,405368800.0
program_a24-c15-03,565750140.0
program_a7-c29-05,422778100.0
program_a24-c6-07,567934300.0
program_a20-c20-06,478696350.0
program_a8-c2-02,839530900.0
program_a17-c6-01,595774700.0
program_a4-c30-02,602880500.0
program_a1-c6-09,429424220.0
program_a5-c31-06,419802850.0
program_a9-c32-04,404963300.0
program_a15-c31-09,425353380.0
program_a12-c32-03,442058750.0
program_a20-c5-06,723660350.0
program_a22-c31-09,380125730.0
program_a9-c3-09,479811420.0
program_a21-c3-04,560503600.0
program_a17-c8-04,449319700.0
program_a3-c17-09,521226340.0
program_a4-c14-03,610125200.0
program_a14-c13-05,607218300.0
program_a4-c6-06,626889200.0
program_a8-c17-01,832867700.0
program_a18-c10-07,506317120.0
program_a10-c21-09,436267420.0
program_a8-c10-08,517441380.0
program_a13-c17-06,563134800.0
program_a17-c22-03,437482050.0
program_a7-c25-05,491198500.0
program_a24-c19-03,619352400.0
program_a6-c23-08,378557700.0
program_a9-c16-05,391956320.0
program_a1-c20-02,536862530.0
program_a19-c11-03,511354370.0
program_a11-c27-04,425804670.0
program_a5-c15-07,394849440.0
program_a15-c12-01,584464400.0
program_a15-c15-08,389066850.0
program_a5-c9-08,486559200.0
program_a16-c23-07,406675940.0
program_a6-c24-01,714758500.0
program_a12-c16-02,600004200.0
program_a2-c11-04,656358900.0
program_a22-c15-08,427345760.0
program_a12-c18-07,489309150.0
program_a21-c23-07,396219700.0
program_a2-c18-08,521612770.0
program_a11-c29-01,540337660.0
program_a13-c7-05,493008930.0
program_a22-c12-01,752466500.0
program_a24-c17-06,629477440.0
program_a24-c4-02,728182900.0
program_a20-c22-03,607274500.0
program_a13-c19-03,527781380.0
program_a23-c13-05,433266300.0
program_a8-c19-04,627685500.0
program_a10-c28-05,404038200.0
program_a4-c8-03,678808500.0
program_a14-c32-08,361305300.0
program_a13-c31-02,476124640.0
program_a1-c3-05,579457300.0
program_a8-c31-05,413091650.0
program_a4-c32-07,366797440.0
program_a17-c4-04,504217120.0
program_a12-c30-06,383920770.0
program_a20-c7-03,733101060.0
program_a2-c30-09,363989730.0
program_a9-c30-01,535559400.0
program_a9-c6-05,467251200.0
program_a16-c2-06,758118100.0
program_a20-c9-06,680951230.0
program_a21-c6-08,424199420.0
program_a23-c32-08,441302430.0
program_a21-c1-01,654763260.0
program_a24-c31-02,558143200.0
program_a6-c7-05,622597700.0
program_a19-c3-06,544156540.0
program_a1-c30-07,402873300.0
program_a11-c30-08,436804770.0
program_a7-c32-09,422577000.0
program_a11-c8-03,471154180.0
program_a17-c32-06,421108160.0
program_a20-c32-06,370354080.0
program_a11-c6-06,439089700.0
program_a18-c5-04,725308740.0
program_a10-c9-08,614278700.0
program_a15-c23-09,393153060.0
program_a16-c15-06,477145630.0
program_a2-c27-05,486997300.0
program_a12-c20-03,572197900.0
program_a6-c15-09,404529300.0
program_a11-c11-05,426178340.0
program_a19-c27-02,510234100.0
program_a3-c2-06,553941570.0
program_a1-c16-03,433035740.0
program_a9-c20-04,415463940.0
program_a5-c23-06,395201800.0
program_a15-c5-07,507617120.0
program_a8-c26-09,389405380.0
program_a10-c17-08,626662000.0
program_a3-c26-01,576768640.0
program_a13-c21-07,414586340.0
program_a7-c13-04,474368400.0
program_a17-c14-02,489452160.0
program_a3-c21-08,405419400.0
program_a14-c25-04,641739260.0
program_a4-c22-02,676832830.0
program_a10-c10-01,777872900.0
program_a18-c26-06,425505400.0
program_a18-c28-03,499184320.0
program_a2-c4-04,757715300.0
program_a23-c25-04,485510750.0
program_a14-c3-05,791816960.0
program_a24-c21-07,461281470.0
program_a3-c28-04,401091870.0
program_a22-c8-05,585603700.0
program_a20-c14-02,696563460.0
program_a19-c29-07,418006750.0
program_a1-c18-06,437860480.0
program_a22-c23-09,374510980.0
program_a9-c29-08,428016830.0
program_a11-c18-09,396095700.0
program_a21-c15-06,397325820.0
program_a3-c28-06,403422880.0
program_a22-c8-07,551076400.0
program_a24-c21-05,520382400.0
program_a14-c3-07,750445440.0
program_a23-c25-06,469295580.0
program_a2-c4-06,698217700.0
program_a18-c28-01,698724350.0
program_a20-c13-09,498939970.0
program_a13-c28-09,407357600.0
program_a2-c29-02,684766100.0
program_a21-c15-04,417304640.0
program_a19-c29-05,423429400.0
program_a1-c18-04,497558500.0
program_a22-c24-02,613980200.0
program_a23-c7-09,413496960.0
program_a15-c5-05,541011200.0
program_a15-c24-02,469393440.0
program_a5-c23-04,408685020.0
program_a11-c11-07,406086980.0
program_a9-c20-06,387012480.0
program_a1-c16-01,583802240.0
program_a3-c2-04,587632000.0
program_a12-c27-08,388411740.0
program_a2-c27-07,413251360.0
program_a12-c20-01,721144500.0
program_a6-c12-02,663656260.0
program_a16-c15-04,550382200.0
program_a1-c11-08,394272580.0
program_a19-c20-09,376407040.0
program_a18-c26-04,500767360.0
program_a10-c10-03,661537100.0
program_a8-c21-02,733131800.0
program_a14-c25-06,581214460.0
program_a17-c13-09,403910340.0
program_a24-c28-09,382034700.0
program_a7-c13-06,428676800.0
program_a3-c26-03,458322700.0
program_a13-c21-05,451633250.0
program_a22-c6-02,746530200.0
program_a4-c25-09,516145150.0
program_a11-c6-04,477318820.0
program_a18-c5-06,678982460.0
program_a20-c32-04,417803200.0
program_a6-c9-02,752903600.0
program_a1-c30-05,396834000.0
program_a19-c3-04,583539140.0
program_a6-c7-07,580308500.0
program_a17-c32-04,406620960.0
program_a7-c8-09,406443970.0
program_a11-c8-01,562561700.0
program_a20-c9-04,730444540.0
program_a16-c2-04,792721860.0
program_a9-c6-07,434705600.0
program_a8-c9-09,628589900.0
program_a4-c32-05,377477400.0
program_a17-c4-06,466432300.0
program_a8-c31-07,377144220.0
program_a1-c3-07,540871200.0
program_a18-c31-08,378940930.0
program_a9-c30-03,418853220.0
program_a9-c8-02,524915330.0
program_a20-c7-01,824810500.0
program_a12-c30-04,424074750.0
program_a13-c7-07,456076320.0
program_a22-c12-03,602922700.0
program_a9-c18-02,546064300.0
program_a11-c29-03,447412670.0
program_a21-c23-05,399465760.0
program_a12-c18-05,548244160.0
program_a4-c8-01,799648640.0
program_a8-c19-06,543309100.0
program_a10-c28-07,374511400.0
program_a23-c13-07,414897600.0
program_a24-c3-09,627136000.0
program_a20-c25-08,535788400.0
program_a13-c19-01,636616770.0
program_a20-c22-01,780820740.0
program_a24-c17-04,668697800.0
program_a12-c8-09,523224160.0
program_a18-c19-09,418615000.0
program_a24-c19-01,739835840.0
program_a17-c22-01,559296800.0
program_a7-c25-07,473226020.0
program_a13-c17-04,590852200.0
program_a3-c10-02,554796350.0
program_a4-c13-08,500227070.0
program_a8-c17-03,762499840.0
program_a10-c26-02,638859260.0
program_a18-c10-05,565317700.0
program_a4-c6-04,690471400.0
program_a4-c14-01,774848060.0
program_a14-c13-07,546496300.0
program_a17-c25-08,460963500.0
program_a2-c11-06,569778500.0
program_a16-c23-05,476845540.0
program_a6-c24-03,524791600.0
program_a19-c16-08,384549000.0
program_a1-c27-09,407118560.0
program_a5-c15-05,400742820.0
program_a15-c12-03,458540220.0
program_a9-c16-07,391896580.0
program_a11-c27-06,422630000.0
program_a19-c11-01,615804350.0
program_a13-c9-02,628465800.0
program_a12-c11-09,435236260.0
program_a9-c4-02,569248000.0
program_a16-c7-08,583471940.0
program_a17-c8-06,417191460.0
program_a21-c3-06,523434430.0
program_a8-c5-09,664861950.0
program_a17-c6-03,513591580.0
program_a20-c5-04,770431940.0
program_a12-c32-01,650135400.0
program_a19-c32-09,423523800.0
program_a9-c32-06,418688160.0
program_a5-c31-04,410971140.0
program_a6-c28-03,499461250.0
program_a22-c10-06,542220100.0
program_a13-c5-02,640837000.0
program_a5-c2-03,584881300.0
program_a5-c19-05,428576220.0
program_a21-c26-09,419096800.0
program_a20-c20-04,565798100.0
program_a7-c29-07,417187780.0
program_a24-c6-05,608547260.0
program_a24-c15-01,713308200.0
program_a4-c18-01,803128260.0
program_a23-c11-02,521325800.0
program_a17-c29-08,429886850.0
program_a24-c12-08,416924770.0
program_a10-c24-07,374408800.0
program_a8-c15-06,492083100.0
program_a4-c4-01,827617500.0
program_a14-c11-02,770899460.0
program_a4-c16-04,512651360.0
program_a20-c29-08,412033700.0
program_a13-c12-08,378180480.0
program_a7-c27-02,510353630.0
program_a17-c20-04,411832740.0
program_a3-c12-07,385198080.0
program_a13-c15-01,604609200.0
program_a4-c3-08,694389600.0
program_a12-c4-09,571488060.0
program_a18-c15-09,404831200.0
program_a15-c10-06,422118820.0
program_a19-c13-04,474436960.0
program_a11-c25-03,501097900.0
program_a9-c14-02,496409060.0
program_a1-c22-05,395076600.0
program_a16-c26-09,384038300.0
program_a2-c13-03,705535800.0
program_a12-c14-05,480368350.0
program_a6-c26-06,425232700.0
program_a5-c10-09,393142050.0
program_a14-c29-06,458344800.0
program_a2-c6-03,771375940.0
program_a23-c27-03,443738620.0
program_a24-c24-09,364603940.0
program_a20-c16-05,486467040.0
program_a4-c29-09,395411780.0
program_a22-c26-07,410426700.0
program_a15-c28-02,465841340.0
program_a15-c9-05,535354850.0
program_a21-c10-08,399596700.0
program_a16-c19-04,614093300.0
program_a21-c17-01,618834500.0
program_a23-c2-05,539091300.0
program_a21-c19-04,461253150.0
program_a12-c22-04,496096130.0
program_a2-c25-02,747737200.0
program_a16-c17-01,822258400.0
program_a6-c10-07,506655360.0
program_a3-c7-08,429389900.0
program_a5-c26-08,416545660.0
program_a5-c21-01,581979840.0
program_a15-c26-07,408103520.0
program_a22-c28-02,593282750.0
program_a1-c14-04,427061280.0
program_a9-c22-03,442509300.0
program_a11-c13-02,517737540.0
program_a19-c25-05,491395070.0
program_a16-c10-08,503603300.0
program_a17-c16-05,392345000.0
program_a7-c11-03,511537400.0
program_a22-c4-07,617091700.0
program_a3-c24-06,383465440.0
program_a18-c23-08,379090620.0
program_a8-c23-07,419382200.0
program_a10-c12-06,477860480.0
program_a18-c24-01,713236740.0
program_a23-c29-06,431464770.0
program_a2-c8-06,604198660.0
program_a4-c20-05,505105540.0
program_a14-c27-03,604658100.0
program_a13-c24-09,381857570.0
program_a20-c30-01,737603100.0
program_a7-c4-09,452376640.0
program_a11-c3-08,479045380.0
program_a18-c7-03,689181900.0
program_a11-c4-01,588633400.0
program_a21-c31-05,414350180.0
program_a10-c2-03,785830660.0
program_a19-c1-01,682780800.0
program_a6-c5-02,780246850.0
program_a16-c31-05,403416350.0
program_a19-c6-08,434600480.0
program_a18-c9-06,639357060.0
program_a17-c30-01,528563230.0
program_a18-c9-07,620979460.0
program_a6-c5-03,752881660.0
program_a10-c2-02,804216600.0
program_a1-c32-01,548558100.0
program_a19-c6-09,424700830.0
program_a16-c31-04,443837570.0
program_a21-c31-04,411807870.0
program_a11-c3-09,466922000.0
